sample_type	sample	distance	value
Sediment	Bathypelagic-Sediment	d2star	0.305539
Sediment	Bathypelagic-Sediment	d2star	0.444044
Sediment	Bathypelagic-Sediment	d2star	0.200834
Sediment	Bathypelagic-Sediment	d2star	0.335187
Sediment	Bathypelagic-Sediment	d2star	0.253451
Sediment	Bathypelagic-Sediment	d2star	0.22658
Sediment	Bathypelagic-Sediment	d2star	0.330039
Sediment	Bathypelagic-Sediment	d2star	0.365435
Sediment	Bathypelagic-Sediment	d2star	0.135756
Sediment	Bathypelagic-Sediment	d2star	0.174877
Sediment	Bathypelagic-Sediment	d2star	0.206075
Sediment	Bathypelagic-Sediment	d2star	0.339262
Sediment	Bathypelagic-Sediment	d2star	0.350956
Sediment	Bathypelagic-Sediment	d2star	0.244155
Sediment	Bathypelagic-Sediment	d2star	0.149922
Sediment	Bathypelagic-Sediment	d2star	0.414302
Sediment	Bathypelagic-Sediment	d2star	0.331951
Sediment	Bathypelagic-Sediment	d2star	0.290074
Sediment	Bathypelagic-Sediment	d2star	0.453692
Sediment	Bathypelagic-Sediment	d2star	0.453709
Sediment	Bathypelagic-Sediment	d2star	0.245516
Sediment	Bathypelagic-Sediment	d2star	0.322732
Sediment	Bathypelagic-Sediment	d2star	0.363092
Sediment	Bathypelagic-Sediment	d2star	0.415838
Sediment	Bathypelagic-Sediment	d2star	0.435667
Sediment	Bathypelagic-Sediment	d2star	0.404358
Sediment	Bathypelagic-Sediment	d2star	0.332011
Sediment	Bathypelagic-Sediment	d2star	0.456953
Sediment	Bathypelagic-Sediment	d2star	0.200127
Sediment	Bathypelagic-Sediment	d2star	0.420616
Sediment	Bathypelagic-Sediment	d2star	0.380761
Sediment	Bathypelagic-Sediment	d2star	0.426486
Sediment	Bathypelagic-Sediment	d2star	0.292009
Sediment	Bathypelagic-Sediment	d2star	0.282063
Sediment	Bathypelagic-Sediment	d2star	0.289016
Sediment	Bathypelagic-Sediment	d2star	0.232472
Sediment	Bathypelagic-Sediment	d2star	0.184421
Sediment	Bathypelagic-Sediment	d2star	0.436088
Sediment	Bathypelagic-Sediment	d2star	0.291902
Sediment	Bathypelagic-Sediment	d2star	0.329927
Sediment	Bathypelagic-Sediment	d2star	0.39991
Sediment	Bathypelagic-Sediment	d2star	0.360212
Sediment	Bathypelagic-Sediment	d2star	0.409055
Sediment	Bathypelagic-Sediment	d2star	0.261512
Sediment	Bathypelagic-Sediment	d2star	0.238314
Sediment	Bathypelagic-Sediment	d2star	0.215747
Sediment	Bathypelagic-Sediment	d2star	0.318079
Sediment	Bathypelagic-Sediment	d2star	0.422681
Sediment	Bathypelagic-Sediment	d2star	0.400446
Sediment	Bathypelagic-Sediment	d2star	0.405386
Sediment	Bathypelagic-Sediment	d2star	0.134964
Sediment	Bathypelagic-Sediment	d2star	0.33396
Sediment	Bathypelagic-Sediment	d2star	0.421579
Sediment	Bathypelagic-Sediment	d2star	0.236903
Sediment	Bathypelagic-Sediment	d2star	0.233538
Sediment	Bathypelagic-Sediment	d2star	0.404265
Sediment	Bathypelagic-Sediment	d2star	0.173965
Sediment	Bathypelagic-Sediment	d2star	0.240204
Sediment	Bathypelagic-Sediment	d2star	0.225654
Sediment	Bathypelagic-Sediment	d2star	0.466276
Sediment	Bathypelagic-Sediment	d2star	0.292152
Sediment	Bathypelagic-Sediment	d2star	0.393856
Sediment	Bathypelagic-Sediment	d2star	0.289336
Sediment	Bathypelagic-Sediment	d2star	0.302296
Sediment	Bathypelagic-Sediment	d2star	0.429542
Sediment	Bathypelagic-Sediment	d2star	0.179543
Sediment	Bathypelagic-Sediment	d2star	0.297185
Sediment	Bathypelagic-Sediment	d2star	0.340127
Sediment	Bathypelagic-Sediment	d2star	0.19559
Sediment	Bathypelagic-Sediment	d2star	0.461563
Sediment	Bathypelagic-Sediment	d2star	0.250326
Sediment	Bathypelagic-Sediment	d2star	0.22679
Sediment	Bathypelagic-Sediment	d2star	0.350124
Sediment	Bathypelagic-Sediment	d2star	0.178096
Sediment	Bathypelagic-Sediment	d2star	0.32444
Sediment	Bathypelagic-Sediment	d2star	0.320448
Sediment	Bathypelagic-Sediment	d2star	0.23412
Sediment	Bathypelagic-Sediment	d2star	0.368608
Sediment	Bathypelagic-Sediment	d2star	0.234855
Sediment	Bathypelagic-Sediment	d2star	0.324694
Sediment	Bathypelagic-Sediment	d2star	0.344735
Sediment	Bathypelagic-Sediment	d2star	0.377777
Sediment	Bathypelagic-Sediment	d2star	0.151877
Sediment	Bathypelagic-Sediment	d2star	0.311279
Sediment	Bathypelagic-Sediment	d2star	0.22779
Sediment	Bathypelagic-Sediment	d2star	0.301135
Sediment	Bathypelagic-Sediment	d2star	0.195853
Sediment	Bathypelagic-Sediment	d2star	0.386423
Sediment	Bathypelagic-Sediment	d2star	0.247507
Sediment	Bathypelagic-Sediment	d2star	0.144727
Sediment	Bathypelagic-Sediment	d2star	0.37047
Sediment	Bathypelagic-Sediment	d2star	0.39418
Sediment	Bathypelagic-Sediment	d2star	0.244317
Sediment	Bathypelagic-Sediment	d2star	0.389961
Sediment	Bathypelagic-Sediment	d2star	0.323926
Sediment	Bathypelagic-Sediment	d2star	0.275877
Sediment	Bathypelagic-Sediment	d2star	0.258612
Sediment	Bathypelagic-Sediment	d2star	0.334706
Sediment	Bathypelagic-Sediment	d2star	0.224908
Sediment	Bathypelagic-Sediment	d2star	0.363877
Sediment	Bathypelagic-Sediment	d2star	0.13347
Sediment	Bathypelagic-Sediment	d2star	0.361965
Sediment	Bathypelagic-Sediment	d2star	0.420265
Sediment	Bathypelagic-Sediment	d2star	0.169161
Sediment	Bathypelagic-Sediment	d2star	0.407796
Sediment	Bathypelagic-Sediment	d2star	0.467064
Sediment	Bathypelagic-Sediment	d2star	0.305237
Sediment	Bathypelagic-Sediment	d2star	0.515921
Sediment	Bathypelagic-Sediment	d2star	0.258005
Sediment	Bathypelagic-Sediment	d2star	0.23227
Sediment	Bathypelagic-Sediment	d2star	0.159411
Sediment	Bathypelagic-Sediment	d2star	0.260903
Sediment	Bathypelagic-Sediment	d2star	0.250814
Sediment	Bathypelagic-Sediment	d2star	0.246941
Sediment	Bathypelagic-Sediment	d2star	0.14817
Sediment	Bathypelagic-Sediment	d2star	0.340328
Sediment	Bathypelagic-Sediment	d2star	0.449442
Sediment	Bathypelagic-Sediment	d2star	0.353879
Sediment	Bathypelagic-Sediment	d2star	0.343287
Sediment	Bathypelagic-Sediment	d2star	0.101223
Sediment	Bathypelagic-Sediment	d2star	0.378282
Sediment	Bathypelagic-Sediment	d2star	0.405502
Sediment	Bathypelagic-Sediment	d2star	0.350988
Sediment	Bathypelagic-Sediment	d2star	0.392225
Sediment	Bathypelagic-Sediment	d2star	0.318676
Sediment	Bathypelagic-Sediment	d2star	0.379015
Sediment	Bathypelagic-Sediment	d2star	0.266884
Sediment	Bathypelagic-Sediment	d2star	0.265006
Sediment	Bathypelagic-Sediment	d2star	0.426486
Sediment	Bathypelagic-Sediment	d2star	0.326622
Sediment	Bathypelagic-Sediment	d2star	0.264622
Sediment	Bathypelagic-Sediment	d2star	0.290899
Sediment	Bathypelagic-Sediment	d2star	0.316169
Sediment	Bathypelagic-Sediment	d2star	0.257173
Sediment	Bathypelagic-Sediment	d2star	0.157727
Sediment	Bathypelagic-Sediment	d2star	0.308362
Sediment	Bathypelagic-Sediment	d2star	0.235152
Sediment	Bathypelagic-Sediment	d2star	0.446416
Sediment	Bathypelagic-Sediment	d2star	0.308052
Sediment	Bathypelagic-Sediment	d2star	0.351832
Sediment	Bathypelagic-Sediment	d2star	0.306219
Sediment	Bathypelagic-Sediment	d2star	0.310244
Sediment	Bathypelagic-Sediment	d2star	0.354102
Sediment	Bathypelagic-Sediment	d2star	0.345448
Sediment	Bathypelagic-Sediment	d2star	0.273895
Sediment	Bathypelagic-Sediment	d2star	0.265344
Sediment	Bathypelagic-Sediment	d2star	0.391221
Sediment	Bathypelagic-Sediment	d2star	0.144464
Sediment	Bathypelagic-Sediment	d2star	0.30805
Sediment	Bathypelagic-Sediment	d2star	0.303584
Sediment	Bathypelagic-Sediment	d2star	0.373111
Sediment	Bathypelagic-Sediment	d2star	0.355566
Sediment	Bathypelagic-Sediment	d2star	0.402608
Sediment	Bathypelagic-Sediment	d2star	0.189117
Sediment	Bathypelagic-Sediment	d2star	0.392
Sediment	Bathypelagic-Sediment	d2star	0.304403
Sediment	Bathypelagic-Sediment	d2star	0.244653
Sediment	Bathypelagic-Sediment	d2star	0.266514
Sediment	Bathypelagic-Sediment	d2star	0.432357
Sediment	Bathypelagic-Sediment	d2star	0.123471
Sediment	Bathypelagic-Sediment	d2star	0.135846
Sediment	Bathypelagic-Sediment	d2star	0.371024
Sediment	Bathypelagic-Sediment	d2star	0.221546
Sediment	Bathypelagic-Sediment	d2star	0.282447
Sediment	Bathypelagic-Sediment	d2star	0.243817
Sediment	Bathypelagic-Sediment	d2star	0.348271
Sediment	Bathypelagic-Sediment	d2star	0.269845
Sediment	Bathypelagic-Sediment	d2star	0.370187
Sediment	Bathypelagic-Sediment	d2star	0.367307
Sediment	Bathypelagic-Sediment	d2star	0.186655
Sediment	Bathypelagic-Sediment	d2star	0.164218
Sediment	Bathypelagic-Sediment	d2star	0.403599
Sediment	Bathypelagic-Sediment	d2star	0.263521
Sediment	Bathypelagic-Sediment	d2star	0.0941791
Sediment	Bathypelagic-Sediment	d2star	0.354685
Sediment	Bathypelagic-Sediment	d2star	0.331697
Sediment	Bathypelagic-Sediment	d2star	0.41943
Sediment	Bathypelagic-Sediment	d2star	0.249438
Sediment	Bathypelagic-Sediment	d2star	0.391552
Sediment	Bathypelagic-Sediment	d2star	0.450313
Sediment	Bathypelagic-Sediment	d2star	0.26309
Sediment	Bathypelagic-Sediment	d2star	0.433556
Sediment	Bathypelagic-Sediment	d2star	0.192883
Sediment	Bathypelagic-Sediment	d2star	0.291658
Sediment	Bathypelagic-Sediment	d2star	0.142951
Sediment	Bathypelagic-Sediment	d2star	0.369757
Sediment	Bathypelagic-Sediment	d2star	0.349478
Sediment	Bathypelagic-Sediment	d2star	0.297424
Sediment	Bathypelagic-Sediment	d2star	0.249611
Sediment	Bathypelagic-Sediment	d2star	0.343842
Sediment	Bathypelagic-Sediment	d2star	0.250212
Sediment	Bathypelagic-Sediment	d2star	0.256441
Sediment	Bathypelagic-Sediment	d2star	0.375305
Sediment	Bathypelagic-Sediment	d2star	0.229628
Sediment	Bathypelagic-Sediment	d2star	0.363395
Sediment	Bathypelagic-Sediment	d2star	0.341232
Sediment	Bathypelagic-Sediment	d2star	0.19723
Sediment	Bathypelagic-Sediment	d2star	0.421372
Sediment	Bathypelagic-Sediment	d2star	0.396978
Sediment	Bathypelagic-Sediment	d2star	0.352936
Sediment	Bathypelagic-Sediment	d2star	0.348857
Sediment	Bathypelagic-Sediment	d2star	0.378941
Sediment	Bathypelagic-Sediment	d2star	0.258106
Sediment	Bathypelagic-Sediment	d2star	0.443191
Sediment	Bathypelagic-Sediment	d2star	0.346316
Sediment	Bathypelagic-Sediment	d2star	0.425999
Sediment	Bathypelagic-Sediment	d2star	0.300148
Sediment	Bathypelagic-Sediment	d2star	0.279592
Sediment	Bathypelagic-Sediment	d2star	0.350321
Sediment	Bathypelagic-Sediment	d2star	0.410467
Sediment	Bathypelagic-Sediment	d2star	0.446027
Sediment	Bathypelagic-Sediment	d2star	0.297952
Sediment	Bathypelagic-Sediment	d2star	0.422166
Sediment	Bathypelagic-Sediment	d2star	0.383685
Sediment	Bathypelagic-Sediment	d2star	0.406115
Sediment	Bathypelagic-Sediment	d2star	0.371548
Sediment	Bathypelagic-Sediment	d2star	0.420389
Sediment	Bathypelagic-Sediment	d2star	0.44871
Sediment	Bathypelagic-Sediment	d2star	0.230016
Sediment	Bathypelagic-Sediment	d2star	0.337262
Sediment	Bathypelagic-Sediment	d2star	0.188019
Sediment	Bathypelagic-Sediment	d2star	0.434224
Sediment	Bathypelagic-Sediment	d2star	0.419051
Sediment	Bathypelagic-Sediment	d2star	0.331896
Sediment	Bathypelagic-Sediment	d2star	0.261973
Sediment	Bathypelagic-Sediment	d2star	0.355345
Sediment	Bathypelagic-Sediment	d2star	0.159931
Sediment	Bathypelagic-Sediment	d2star	0.432169
Sediment	Bathypelagic-Sediment	d2star	0.2963
Sediment	Bathypelagic-Sediment	d2star	0.427776
Sediment	Bathypelagic-Sediment	d2star	0.371297
Sediment	Bathypelagic-Sediment	d2star	0.412494
Sediment	Bathypelagic-Sediment	d2star	0.424098
Sediment	Bathypelagic-Sediment	d2star	0.354817
Sediment	Bathypelagic-Sediment	d2star	0.135377
Sediment	Bathypelagic-Sediment	d2star	0.370567
Sediment	Bathypelagic-Sediment	d2star	0.316738
Sediment	Bathypelagic-Sediment	d2star	0.223699
Sediment	Bathypelagic-Sediment	d2star	0.356834
Sediment	Bathypelagic-Sediment	d2star	0.434542
Sediment	Bathypelagic-Sediment	d2star	0.406333
Sediment	Bathypelagic-Sediment	d2star	0.402967
Sediment	Bathypelagic-Sediment	d2star	0.218813
Sediment	Bathypelagic-Sediment	d2star	0.343526
Sediment	Bathypelagic-Sediment	d2star	0.365356
Sediment	Bathypelagic-Sediment	d2star	0.370533
Sediment	Bathypelagic-Sediment	d2star	0.199197
Sediment	Bathypelagic-Sediment	d2star	0.396038
Sediment	Bathypelagic-Sediment	d2star	0.323862
Sediment	Bathypelagic-Sediment	d2star	0.201454
Sediment	Bathypelagic-Sediment	d2star	0.291201
Sediment	Bathypelagic-Sediment	d2star	0.166531
Sediment	Bathypelagic-Sediment	d2star	0.323764
Sediment	Bathypelagic-Sediment	d2star	0.207737
Sediment	Bathypelagic-Sediment	d2star	0.201827
Sediment	Bathypelagic-Sediment	d2star	0.264978
Sediment	Bathypelagic-Sediment	d2star	0.165965
Sediment	Bathypelagic-Sediment	d2star	0.395252
Sediment	Bathypelagic-Sediment	d2star	0.443945
Sediment	Bathypelagic-Sediment	d2star	0.214262
Sediment	Bathypelagic-Sediment	d2star	0.386187
Sediment	Bathypelagic-Sediment	d2star	0.220233
Sediment	Bathypelagic-Sediment	d2star	0.350238
Sediment	Bathypelagic-Sediment	d2star	0.336329
Sediment	Bathypelagic-Sediment	d2star	0.201989
Sediment	Bathypelagic-Sediment	d2star	0.255541
Sediment	Bathypelagic-Sediment	d2star	0.206521
Sediment	Bathypelagic-Sediment	d2star	0.401614
Sediment	Bathypelagic-Sediment	d2star	0.253693
Sediment	Bathypelagic-Sediment	d2star	0.330515
Sediment	Bathypelagic-Sediment	d2star	0.359096
Sediment	Bathypelagic-Sediment	d2star	0.319834
Sediment	Bathypelagic-Sediment	d2star	0.309553
Sediment	Bathypelagic-Sediment	d2star	0.27054
Sediment	Bathypelagic-Sediment	d2star	0.244349
Sediment	Bathypelagic-Sediment	d2star	0.300404
Sediment	Bathypelagic-Sediment	d2star	0.177119
Sediment	Bathypelagic-Sediment	d2star	0.399055
Sediment	Bathypelagic-Sediment	d2star	0.428361
Sediment	Bathypelagic-Sediment	d2star	0.244636
Sediment	Bathypelagic-Sediment	d2star	0.371231
Sediment	Bathypelagic-Sediment	d2star	0.45003
Sediment	Bathypelagic-Sediment	d2star	0.169114
Sediment	Bathypelagic-Sediment	d2star	0.318081
Sediment	Bathypelagic-Sediment	d2star	0.328867
Sediment	Bathypelagic-Sediment	d2star	0.206427
Sediment	Bathypelagic-Sediment	d2star	0.185385
Sediment	Bathypelagic-Sediment	d2star	0.407893
Sediment	Bathypelagic-Sediment	d2star	0.285008
Sediment	Bathypelagic-Sediment	d2star	0.217671
Sediment	Bathypelagic-Sediment	d2star	0.269306
Sediment	Bathypelagic-Sediment	d2star	0.328457
Sediment	Bathypelagic-Sediment	d2star	0.214204
Sediment	Bathypelagic-Sediment	d2star	0.16573
Sediment	Bathypelagic-Sediment	d2star	0.355158
Sediment	Bathypelagic-Sediment	d2star	0.238503
Sediment	Bathypelagic-Sediment	d2star	0.235773
Sediment	Bathypelagic-Sediment	d2star	0.295098
Sediment	Bathypelagic-Sediment	d2star	0.143181
Sediment	Bathypelagic-Sediment	d2star	0.339766
Sediment	Bathypelagic-Sediment	d2star	0.301607
Sediment	Bathypelagic-Sediment	d2star	0.197067
Sediment	Bathypelagic-Sediment	d2star	0.396837
Sediment	Bathypelagic-Sediment	d2star	0.337624
Sediment	Bathypelagic-Sediment	d2star	0.305827
Sediment	Bathypelagic-Sediment	d2star	0.180145
Sediment	Bathypelagic-Sediment	d2star	0.333036
Sediment	Bathypelagic-Sediment	d2star	0.288028
Sediment	Bathypelagic-Sediment	d2star	0.242211
Sediment	Bathypelagic-Sediment	d2star	0.332745
Sediment	Bathypelagic-Sediment	d2star	0.382972
Sediment	Bathypelagic-Sediment	d2star	0.139048
Sediment	Bathypelagic-Sediment	d2star	0.365675
Sediment	Bathypelagic-Sediment	d2star	0.303218
Sediment	Bathypelagic-Sediment	d2star	0.340208
Sediment	Bathypelagic-Sediment	d2star	0.389441
Sediment	Bathypelagic-Sediment	d2star	0.405793
Sediment	Bathypelagic-Sediment	d2star	0.438742
Sediment	Bathypelagic-Sediment	d2star	0.261361
Sediment	Bathypelagic-Sediment	d2star	0.402114
Sediment	Bathypelagic-Sediment	d2star	0.420482
Sediment	Bathypelagic-Sediment	d2star	0.32952
Sediment	Bathypelagic-Sediment	d2star	0.378258
Sediment	Bathypelagic-Sediment	d2star	0.246914
Sediment	Bathypelagic-Sediment	d2star	0.195369
Sediment	Bathypelagic-Sediment	d2star	0.138945
Sediment	Bathypelagic-Sediment	d2star	0.373932
Sediment	Bathypelagic-Sediment	d2star	0.365688
Sediment	Bathypelagic-Sediment	d2star	0.276221
Sediment	Bathypelagic-Sediment	d2star	0.415105
Sediment	Bathypelagic-Sediment	d2star	0.172142
Sediment	Bathypelagic-Sediment	d2star	0.400755
Sediment	Bathypelagic-Sediment	d2star	0.124224
Sediment	Bathypelagic-Sediment	d2star	0.278469
Sediment	Bathypelagic-Sediment	d2star	0.441347
Sediment	Bathypelagic-Sediment	d2star	0.389981
Sediment	Bathypelagic-Sediment	d2star	0.290329
Sediment	Bathypelagic-Sediment	d2star	0.23453
Sediment	Bathypelagic-Sediment	d2star	0.254788
Sediment	Bathypelagic-Sediment	d2star	0.250449
Sediment	Bathypelagic-Sediment	d2star	0.374035
Sediment	Bathypelagic-Sediment	d2star	0.168489
Sediment	Bathypelagic-Sediment	d2star	0.407382
Sediment	Bathypelagic-Sediment	d2star	0.194261
Sediment	Bathypelagic-Sediment	d2star	0.163336
Sediment	Bathypelagic-Sediment	d2star	0.168651
Sediment	Bathypelagic-Sediment	d2star	0.286181
Sediment	Bathypelagic-Sediment	d2star	0.303478
Sediment	Bathypelagic-Sediment	d2star	0.456657
Sediment	Bathypelagic-Sediment	d2star	0.208079
Sediment	Bathypelagic-Sediment	d2star	0.212289
Sediment	Bathypelagic-Sediment	d2star	0.422054
Sediment	Bathypelagic-Sediment	d2star	0.281684
Sediment	Bathypelagic-Sediment	d2star	0.368204
Sediment	Bathypelagic-Sediment	d2star	0.386984
Sediment	Bathypelagic-Sediment	d2star	0.377426
Sediment	Bathypelagic-Sediment	d2star	0.368746
Sediment	Bathypelagic-Sediment	d2star	0.413985
Sediment	Bathypelagic-Sediment	d2star	0.194512
Sediment	Bathypelagic-Sediment	d2star	0.118645
Sediment	Bathypelagic-Sediment	d2star	0.423288
Sediment	Bathypelagic-Sediment	d2star	0.355781
Sediment	Bathypelagic-Sediment	d2star	0.374538
Sediment	Bathypelagic-Sediment	d2star	0.394746
Sediment	Bathypelagic-Sediment	d2star	0.321326
Sediment	Bathypelagic-Sediment	d2star	0.431458
Sediment	Bathypelagic-Sediment	d2star	0.273929
Sediment	Bathypelagic-Sediment	d2star	0.483369
Sediment	Bathypelagic-Sediment	d2star	0.266966
Sediment	Bathypelagic-Sediment	d2star	0.440496
Sediment	Bathypelagic-Sediment	d2star	0.385218
Sediment	Bathypelagic-Sediment	d2star	0.259257
Sediment	Bathypelagic-Sediment	d2star	0.407183
Sediment	Bathypelagic-Sediment	d2star	0.331676
Sediment	Bathypelagic-Sediment	d2star	0.26609
Sediment	Bathypelagic-Sediment	d2star	0.299697
Sediment	Bathypelagic-Sediment	d2star	0.351478
Sediment	Bathypelagic-Sediment	d2star	0.385715
Sediment	Bathypelagic-Sediment	d2star	0.242396
Sediment	Bathypelagic-Sediment	d2star	0.351868
Sediment	Bathypelagic-Sediment	d2star	0.343968
Sediment	Bathypelagic-Sediment	d2star	0.359085
Sediment	Bathypelagic-Sediment	d2star	0.108556
Sediment	Bathypelagic-Sediment	d2star	0.26482
Sediment	Bathypelagic-Sediment	d2star	0.266042
Sediment	Bathypelagic-Sediment	d2star	0.19989
Sediment	Bathypelagic-Sediment	d2star	0.408579
Sediment	Bathypelagic-Sediment	d2star	0.351161
Sediment	Bathypelagic-Sediment	d2star	0.384611
Sediment	Bathypelagic-Sediment	d2star	0.261136
Sediment	Bathypelagic-Sediment	d2star	0.384952
Sediment	Bathypelagic-Sediment	d2star	0.19962
Sediment	Bathypelagic-Sediment	d2star	0.164218
Sediment	Bathypelagic-Sediment	d2star	0.406944
Sediment	Bathypelagic-Sediment	d2star	0.324443
Sediment	Bathypelagic-Sediment	d2star	0.235611
Sediment	Bathypelagic-Sediment	d2star	0.186049
Sediment	Bathypelagic-Sediment	d2star	0.322747
Sediment	Bathypelagic-Sediment	d2star	0.364658
Sediment	Bathypelagic-Sediment	d2star	0.191707
Sediment	Bathypelagic-Sediment	d2star	0.380479
Sediment	Bathypelagic-Sediment	d2star	0.268068
Sediment	Bathypelagic-Sediment	d2star	0.357437
Sediment	Bathypelagic-Sediment	d2star	0.183698
Sediment	Bathypelagic-Sediment	d2star	0.298708
Sediment	Bathypelagic-Sediment	d2star	0.320036
Sediment	Bathypelagic-Sediment	d2star	0.337466
Sediment	Bathypelagic-Sediment	d2star	0.211139
Sediment	Bathypelagic-Sediment	d2star	0.313064
Sediment	Bathypelagic-Sediment	d2star	0.136644
Sediment	Bathypelagic-Sediment	d2star	0.37791
Sediment	Bathypelagic-Sediment	d2star	0.290624
Sediment	Bathypelagic-Sediment	d2star	0.29863
Sediment	Bathypelagic-Sediment	d2star	0.342134
Sediment	Bathypelagic-Sediment	d2star	0.432397
Sediment	Bathypelagic-Sediment	d2star	0.273325
Sediment	Bathypelagic-Sediment	d2star	0.32339
Sediment	Bathypelagic-Sediment	d2star	0.188936
Sediment	Bathypelagic-Sediment	d2star	0.313757
Sediment	Bathypelagic-Sediment	d2star	0.312751
Sediment	Bathypelagic-Sediment	d2star	0.340519
Sediment	Bathypelagic-Sediment	d2star	0.314194
Sediment	Bathypelagic-Sediment	d2star	0.360306
Sediment	Bathypelagic-Sediment	d2star	0.450753
Sediment	Bathypelagic-Sediment	d2star	0.271135
Sediment	Bathypelagic-Sediment	d2star	0.330889
Sediment	Bathypelagic-Sediment	d2star	0.333064
Sediment	Bathypelagic-Sediment	d2star	0.165747
Sediment	Bathypelagic-Sediment	d2star	0.305184
Sediment	Bathypelagic-Sediment	d2star	0.389954
Sediment	Bathypelagic-Sediment	d2star	0.315926
Sediment	Bathypelagic-Sediment	d2star	0.221654
Sediment	Bathypelagic-Sediment	d2star	0.330169
Sediment	Bathypelagic-Sediment	d2star	0.396069
Sediment	Bathypelagic-Sediment	d2star	0.404373
Sediment	Bathypelagic-Sediment	d2star	0.41834
Sediment	Bathypelagic-Sediment	d2star	0.346451
Sediment	Bathypelagic-Sediment	d2star	0.368744
Sediment	Bathypelagic-Sediment	d2star	0.191275
Sediment	Bathypelagic-Sediment	d2star	0.362945
Sediment	Bathypelagic-Sediment	d2star	0.224293
Sediment	Bathypelagic-Sediment	d2star	0.395352
Sediment	Bathypelagic-Sediment	d2star	0.330931
Sediment	Bathypelagic-Sediment	d2star	0.144134
Sediment	Bathypelagic-Sediment	d2star	0.447345
Sediment	Bathypelagic-Sediment	d2star	0.294874
Sediment	Bathypelagic-Sediment	d2star	0.436473
Sediment	Bathypelagic-Sediment	d2star	0.232266
Sediment	Bathypelagic-Sediment	d2star	0.357813
Sediment	Bathypelagic-Sediment	d2star	0.159627
Sediment	Bathypelagic-Sediment	d2star	0.389816
Sediment	Bathypelagic-Sediment	d2star	0.338403
Sediment	Bathypelagic-Sediment	d2star	0.300555
Sediment	Bathypelagic-Sediment	d2star	0.438982
Sediment	Bathypelagic-Sediment	d2star	0.233
Sediment	Bathypelagic-Sediment	d2star	0.379497
Sediment	Bathypelagic-Sediment	d2star	0.409148
Sediment	Bathypelagic-Sediment	d2star	0.357841
Sediment	Bathypelagic-Sediment	d2star	0.285967
Sediment	Bathypelagic-Sediment	d2star	0.408059
Sediment	Bathypelagic-Sediment	d2star	0.418473
Sediment	Bathypelagic-Sediment	d2star	0.356286
Sediment	Bathypelagic-Sediment	d2star	0.163017
Sediment	Bathypelagic-Sediment	d2star	0.452738
Sediment	Bathypelagic-Sediment	d2star	0.412445
Sediment	Bathypelagic-Sediment	d2star	0.155378
Sediment	Bathypelagic-Sediment	d2star	0.359519
Sediment	Bathypelagic-Sediment	d2star	0.438001
Sediment	Bathypelagic-Sediment	d2star	0.378248
Sediment	Bathypelagic-Sediment	d2star	0.469896
Sediment	Bathypelagic-Sediment	d2star	0.406893
Sediment	Bathypelagic-Sediment	d2star	0.306162
Sediment	Bathypelagic-Sediment	d2star	0.443721
Sediment	Bathypelagic-Sediment	d2star	0.261564
Sediment	Bathypelagic-Sediment	d2star	0.322723
Sediment	Bathypelagic-Sediment	d2star	0.416467
Sediment	Bathypelagic-Sediment	d2star	0.219393
Sediment	Bathypelagic-Sediment	d2star	0.313384
Sediment	Bathypelagic-Sediment	d2star	0.447896
Sediment	Bathypelagic-Sediment	d2star	0.216945
Sediment	Bathypelagic-Sediment	d2star	0.4107
Sediment	Bathypelagic-Sediment	d2star	0.280578
Sediment	Bathypelagic-Sediment	d2star	0.360967
Sediment	Bathypelagic-Sediment	d2star	0.310301
Sediment	Bathypelagic-Sediment	d2star	0.425642
Sediment	Bathypelagic-Sediment	d2star	0.392455
Sediment	Bathypelagic-Sediment	d2star	0.547442
Sediment	Bathypelagic-Sediment	d2star	0.132107
Sediment	Bathypelagic-Sediment	d2star	0.394546
Sediment	Bathypelagic-Sediment	d2star	0.416494
Sediment	Bathypelagic-Sediment	d2star	0.327912
Sediment	Bathypelagic-Sediment	d2star	0.311298
Sediment	Bathypelagic-Sediment	d2star	0.224546
Sediment	Bathypelagic-Sediment	d2star	0.241393
Sediment	Bathypelagic-Sediment	d2star	0.310769
Sediment	Bathypelagic-Sediment	d2star	0.223654
Sediment	Bathypelagic-Sediment	d2star	0.3341
Sediment	Bathypelagic-Sediment	d2star	0.236174
Sediment	Bathypelagic-Sediment	d2star	0.329534
Sediment	Bathypelagic-Sediment	d2star	0.396122
Sediment	Bathypelagic-Sediment	d2star	0.309564
Sediment	Bathypelagic-Sediment	d2star	0.406491
Sediment	Bathypelagic-Sediment	d2star	0.347857
Sediment	Bathypelagic-Sediment	d2star	0.397079
Sediment	Bathypelagic-Sediment	d2star	0.168489
Sediment	Bathypelagic-Sediment	d2star	0.358832
Sediment	Bathypelagic-Sediment	d2star	0.297731
Sediment	Bathypelagic-Sediment	d2star	0.213121
Sediment	Bathypelagic-Sediment	d2star	0.33582
Sediment	Bathypelagic-Sediment	d2star	0.446352
Sediment	Bathypelagic-Sediment	d2star	0.281586
Sediment	Bathypelagic-Sediment	d2star	0.272264
Sediment	Bathypelagic-Sediment	d2star	0.400962
Sediment	Bathypelagic-Sediment	d2star	0.232407
Sediment	Bathypelagic-Sediment	d2star	0.159135
Sediment	Bathypelagic-Sediment	d2star	0.240297
Sediment	Bathypelagic-Sediment	d2star	0.39398
Sediment	Bathypelagic-Sediment	d2star	0.377787
