Superkindom	Phylum	Class	distance	value
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03384804407031386
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.003570272039091297
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01649204003426863
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011447629525963884
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01463229270084877
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008664511082160492
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005850664164237479
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03828491676711329
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0034373524846546947
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0185684774104464
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018820477898557494
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028823512649845777
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01959065914124241
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011477850213041426
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04280401896749872
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024730382584165565
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02363693431086496
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008216770377349013
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010617795068125742
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028634331294102696
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0053908892472615145
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00457511850981057
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04420274990281483
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.07084381855127757
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00751865711518353
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03186153092552291
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020609664780915294
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0046285193135724495
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01488770835489095
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01818197209618634
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016307037880400426
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005576554977554741
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024428125723470716
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0837161849905579
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00974352882832439
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02498530125222781
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01665386656142737
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01729134114143875
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04282414331167244
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009313273643072472
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005810828549101867
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013121571811381601
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020224804935450282
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023815668486109862
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.10543854051750641
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02905807541849289
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01193540540138283
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00861282362456083
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03317503026956819
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018527165831017336
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007168874258922255
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015348015690631961
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01655633179974501
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019068051764757794
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03474482797118782
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01547970239404775
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013263774959596462
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.06520745481609194
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01669917291813165
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.05832466128637267
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010332967865030063
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016605750525425265
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005762707416171676
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011583185072089048
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03842097845767552
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02881215435830986
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009991935753163253
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009421099555717623
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005190964306381719
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012094084665888705
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.1044659742042729
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0147897128632085
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028448199010414392
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005758777922972546
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027344071643832388
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01792994777336214
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02238462788569353
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0239970712863376
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02002428427026598
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02115207030233531
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011956303282047642
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010025560007794396
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024625949115776744
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03832365501802741
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008094292550739138
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021326560227287784
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015674016143805963
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01722521471425543
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.002478441377683935
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.05290451613314776
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028994592239797664
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01619113279286634
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010122602256602976
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004691990487407197
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012819659740641857
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010850408374681568
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0032756602711350546
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013029031032084
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.043770948224036925
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028350690714017194
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01831123321521548
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005159056755866634
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015402668269017828
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015211879089683213
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0026780440812569826
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027607163844330006
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.017142000420545676
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0054585098209858525
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014713836019828286
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014957132977076395
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.07230338162251382
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014633040669148821
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006547023546520448
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006859636683699426
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008117938341120463
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016171959552004057
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022013803932739207
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022680698035820034
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.06987817845269913
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0152513775269856
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006010894058715603
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012728080989020124
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028279546699433354
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021592611822214218
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004164286652292499
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.025789022908578662
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02425026078524067
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015965930112228487
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021290828553893002
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01362408078496555
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007755122590150104
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02540892561259676
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.026006007417490335
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.056351612403180824
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014281221952089118
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.059447846498204615
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01497550356752991
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.017747236787627484
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.036875520761105784
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03212808714434829
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019342148988399702
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00891840948654983
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015574370321619733
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023189209839146258
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00975167434480261
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01784064033578714
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014468052744215561
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016596182063147325
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007520164822872635
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010722934486423169
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011398532799705556
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.039359972930516504
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022135303772948714
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027012891537431322
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.002785475590260289
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02001097218474353
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021951442107031337
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018465571432348424
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005314243477836148
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0099479398372423
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01440249219369482
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.025177875734354416
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019377336481146347
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011279879931460695
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014938005394970998
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004740275620891442
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.017281218957291823
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.045543694858961474
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027024815805210683
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.003354942376754758
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020918022608645417
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.11951700153489894
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027110822860180253
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02456300807312793
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022565010974945385
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013431044507738134
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015370497240188187
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04359764208763855
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004128807067627097
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03435576452109069
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012835336050475323
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023642104690748525
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004228388933959
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02786470608679645
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03387881131962901
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011605662550520385
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011762155377859839
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014428429436764062
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0073881354986107175
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005900869852577301
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.030528066852485377
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009569933753051606
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012965070271673896
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03403587472030693
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.025579209719977097
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012577702567946918
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006985098538142844
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.017760304407929778
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01453162193780838
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.09611292996346871
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02109230701838542
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.031655177091384934
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.031595012146310636
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.025489302598357327
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016519716024480942
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03641530601847417
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.06199151449912264
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006663892011029484
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0055714108325563075
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022574425229235712
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005762376977172929
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010920882682697738
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.002703286144668132
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018511019145414104
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009510570924564121
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.048938726166066635
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011007854859754867
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004491914117879174
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024832988087989918
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0063948407450270806
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006814132616486432
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009855569488409668
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0014381823862475466
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.025157623792588187
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012156193242899453
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019834969273154875
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03516956025188791
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00585307304646236
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010796540134956067
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.026939114221442094
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.07664332720197069
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014510454839778173
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.046252846873674314
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010277758292630857
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01952196996693182
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014401751998966268
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019973174453816713
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.034802927232780216
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010972111058142654
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011818870212979378
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.034249974301466014
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024944567553229983
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012576215615480408
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028072881167514895
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022211523221960777
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.040543608339903475
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02232154753428768
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005990760065015408
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.059354472175959336
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008960466850112732
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04421608493841249
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004273874092491881
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006296645765851955
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009788389474172156
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.017013757133857728
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02957472049792219
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010157475938465917
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00834212554678343
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006731541153130424
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012424154027230737
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022759065321034583
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03833899092913014
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012632837791188518
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020940212842214583
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007636774888142417
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01211841309655384
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027483282084636913
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027750387709824523
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00873846230673638
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0012201358825578718
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023739856514363455
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009988195728050393
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0026962383699310494
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.011904867132026434
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01507569052385325
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.029354961077210754
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02138649199244594
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.039334031778344374
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013193170141751812
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013346684910424117
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004187116854282282
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04037824802563295
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007689537063116682
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012526561868591704
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0055349052714255
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.014831690773926723
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005100156428912741
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01565196261212448
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01887905880396429
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012360385095444106
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007376138713992068
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020818675474202412
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03200907167735299
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03336483977466585
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01024268153490426
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008779258869623394
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004076121737534235
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.035130729740405965
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.003345628149228762
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012193006942492028
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.004428135367662463
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00861727030643101
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.026486019613619488
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0039717313187846905
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022780081665047337
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02057593608719866
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01984632189525531
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02260217926556445
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01008868842399817
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005809503364617639
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02926947841236786
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007860859650752783
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010317583266988235
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02235975006050138
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008347777024868162
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.06606759667212583
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.030493394721542392
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009918992838901651
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01077370427316596
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018770385061327863
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006045320193602476
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018636355227701417
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023067401828915122
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01222866329207083
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.027798599509274956
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03050350978024723
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0028054430474961363
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.028576192528148907
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012993938694934946
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.023821311839488508
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00805449066738596
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010432931073746703
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019376354110931634
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015889420786997028
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01763006310076791
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005366382378938292
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.031099553744188407
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013267092518312833
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012780899127795245
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.04502681466039212
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.00932122662399266
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03019109573559607
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0007801950635080308
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0057124148914935
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01182153871868502
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0191049841473945
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.015446845207391114
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021314767265597716
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0035162048534540633
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.024120005050802792
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02440322316749238
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.016509129417869802
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.008246264743919877
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.08795183366266632
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.005352557928024313
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.020876595392412035
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0035443494778033447
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.029482717848314976
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.01013661095971444
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03113559729883065
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.013167845807217974
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007203027045635237
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.02839431965970557
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.009363286367333365
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.007817480123273587
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.019834763706681784
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.006350182957165797
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.022215101837745013
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.03322109779867957
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012336197776517862
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.030481004267249086
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010889802225227108
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.018770858418163516
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.021941757471541153
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.012190411074717557
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.010206380564637461
Bacteria	Bacteroidota	Bacteroidia	codon_distance	0.0236854352456168
